id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
14567,82KY,small_airport,Woodledge Farm Airport,38.28340148925781,-85.48190307617188,680,,US,US-KY,Crestwood,no,82KY,,82KY,,,
14568,82LA,small_airport,Fisher's Field,29.93239974975586,-89.93280029296875,5,,US,US-LA,Chalmette,no,82LA,,82LA,,,
14569,82LL,small_airport,Cheechako Airport,42.12950134277344,-88.99230194091797,860,,US,US-IL,Monroe Center,no,82LL,,82LL,,,
14570,82MO,heliport,Cameron Community Hospital Heliport,39.7304556,-94.2189417,1016,,US,US-MO,Cameron,no,82MO,,82MO,,,
14571,82MU,heliport,Ktts Heliport,37.1963996887207,-93.32319641113281,1248,,US,US-MO,Springfield,no,82MU,,82MU,,,
14572,82NC,small_airport,Pineview Air Airport,35.308101654052734,-79.07330322265625,300,,US,US-NC,Sanford,no,82NC,,82NC,,,
45528,82NH,heliport,Summit Meadow Heliport,42.896267,-71.915167,1018,,US,US-NH,Peterborough,no,82NH,,82NH,,,
14573,82NJ,heliport,Graphic Scanning Corporation Heliport,40.886199951171875,-73.99120330810547,10,,US,US-NJ,West Englewood,no,82NJ,,82NJ,,,
14574,82NM,small_airport,Skeen Ranch Airport,33.170101165771484,-105.13400268554688,5524,,US,US-NM,Picacho,no,82NM,,82NM,,,
299714,82NY,small_airport,Silvernails Field,42.001389,-73.67111,571,,US,US-NY,Gallatin,no,82NY,,82NY,,,
14575,82OH,small_airport,Rocky Ridge Airpark,41.5078010559082,-83.77130126953125,650,,US,US-OH,Waterville,no,82OH,,82OH,,,
14576,82OI,small_airport,J-Em Farm Airport,40.15420150756836,-83.27490234375,1005,,US,US-OH,Columbus,no,82OI,,82OI,,,
14577,82OK,heliport,St John Sapulpa Hospital Heliport,36.0000991821,-96.0919036865,750,,US,US-OK,Sapulpa,no,82OK,,82OK,,,
14578,82OR,small_airport,Lost Creek Airport,43.89929962158203,-122.81700134277344,700,,US,US-OR,Dexter,no,82OR,,82OR,,,
14579,82PA,small_airport,Frame Field,40.39670181274414,-80.3052978515625,1210,,US,US-PA,Candor,no,82PA,,82PA,,,
14581,82TA,heliport,Gellhorn Pad Heliport,29.780799865722656,-95.26850128173828,40,,US,US-TX,Houston,no,82TA,,82TA,,,
14582,82TE,closed,Tarry Bank Airport,29.691602,-98.707498,1380,,US,US-TX,Leon Springs,no,,,,,,82TE
14583,82TS,small_airport,Elmdale Airpark,32.450099945068,-99.650398254395,1775,,US,US-TX,Abilene,no,82TS,,82TS,,,6F4
14584,82TX,heliport,St Joseph Hospital Heliport,30.657100677490234,-96.34750366210938,320,,US,US-TX,Bryan,no,82TX,,82TX,,,
14585,82VA,small_airport,Root Field,38.17319869995117,-78.96920013427734,1290,,US,US-VA,Verona,no,82VA,,82VA,,,
14586,82WA,heliport,Kittitas Valley Healthcare Heliport,46.9876555,-120.5378194,1597,,US,US-WA,Ellensburg,no,82WA,,82WA,,,
14587,82WI,small_airport,Triple S Ranch Airport,44.149200439453125,-87.81439971923828,855,,US,US-WI,Whitelaw,no,82WI,,82WI,,,
14588,82XS,small_airport,Circle P Ranch Airport,29.102699279785156,-98.2166976928711,500,,US,US-TX,Floresville,no,82XS,,82XS,,,
14589,83AK,small_airport,Tolovana Hot Springs Airport,65.25650024414062,-148.8300018310547,800,,US,US-AK,Fairbanks,no,83AK,,83AK,,,
14590,83B,seaplane_base,Presque Isle Seaplane Base,46.7075,-68.061096,500,,US,US-ME,Presque Isle,no,,,83B,,,Northern Maine Regional Seaplane Base
14591,83CA,heliport,The Met Heliport,33.688469,-117.877966,204,,US,US-CA,Costa Mesa,no,83CA,,83CA,,,South Coast Metro Center Heliport
14592,83CO,heliport,Snake River Health Services Inc Heliport,39.60419845581055,-105.95899963378906,9300,,US,US-CO,Keystone,no,83CO,,83CO,,,
14593,83FD,small_airport,Lake Montaza Airport,27.580299377441406,-80.81529998779297,52,,US,US-FL,Okeechobee,no,83FD,,83FD,,,
14594,83FL,small_airport,Nassau Airport,30.618799209594727,-81.53369903564453,20,,US,US-FL,Yulee,no,83FL,,83FL,,,
14595,83GA,small_airport,Brock Airpark,30.99970054626465,-84.506103515625,130,,US,US-GA,Bainbridge,no,83GA,,83GA,,,
14596,83IA,heliport,Keokuk County Health Center Heliport,41.3224983215332,-92.20549774169922,753,,US,US-IA,Sigourney,no,83IA,,83IA,,,
14597,83IL,small_airport,Oltman-Shuck Airport,40.892799377441406,-89.10399627685547,736,,US,US-IL,Minonk,no,83IL,,83IL,,,
14598,83IN,small_airport,Goodenough Airport,40.73979949951172,-86.00050354003906,685,,US,US-IN,Peru,no,83IN,,83IN,,,
14599,83IS,small_airport,Prairie Airport,38.42639923095703,-89.1312026977539,550,,US,US-IL,Irvington,no,83IS,,83IS,,,
14600,83J,small_airport,Coastal Airport,30.53190040588379,-87.38529968261719,110,,US,US-FL,Pensacola,no,83J,,83J,,,
14601,83KS,small_airport,Miller Aeroplane Field,39.23529815673828,-96.29969787597656,1020,,US,US-KS,Wamego,no,83KS,,83KS,,,
14602,83KY,heliport,Works Heliport,38.98109817504883,-84.5447006225586,800,,US,US-KY,Erlanger,no,83KY,,83KY,,,
14603,83L,heliport,Southeast Superior Court Heliport,33.91360092163086,-118.072998046875,235,,US,US-CA,Norwalk,no,83L,,83L,,,
14604,83LA,closed,Ledet Airfield,29.5555,-90.329498,,,US,US-LA,Cut Off,no,,,,,,83LA
14605,83LL,small_airport,Lindauer Airport,38.3036003112793,-89.8551025390625,437,,US,US-IL,New Athens,no,83LL,,83LL,,,
322210,83MI,heliport,St. Joseph Mercy Oakland-Bassett Street Helipad,42.612111,-83.27586,980,,US,US-MI,Pontiac,no,83MI,,83MI,,,
14606,83MN,seaplane_base,Ponderosa Seaplane Base,46.863098,-93.989403,1316,,US,US-MN,Outing,no,,,,,,83MN
14607,83MO,heliport,North Kansas City Hospital Heliport,39.14939880371094,-94.55130004882812,411,,US,US-MO,North Kansas City,no,83MO,,83MO,,,
14608,83MU,closed,Dalbom Ultralightport,36.769001,-94.212402,1130,,US,US-MO,Stella,no,,,,,,83MU
14609,83NC,heliport,Holly Green Heliport,35.922298431396484,-78.98809814453125,300,,US,US-NC,Durham,no,83NC,,83NC,,,
14610,83NE,small_airport,Abbott Airport,42.32500076293945,-99.75599670410156,2560,,US,US-NE,Long Pine,no,83NE,,83NE,,,
14611,83NJ,heliport,Mac Millan Restricted Helistop,40.020401001,-74.96070098879999,29,,US,US-NJ,Delran,no,83NJ,,83NJ,,,
14612,83NM,small_airport,King Ranch Airport,34.648101806640625,-108.00599670410156,7143,,US,US-NM,Pie Town,no,83NM,,83NM,,,
14613,83NY,heliport,Norcross Helipad Heliport,43.12369918823242,-77.64969635009766,530,,US,US-NY,Rochester,no,83NY,,83NY,,,
14614,83OH,small_airport,Adams Strip,40.06230163574219,-84.37940216064453,973,,US,US-OH,Pleasent Hill,no,83OH,,83OH,,,
14615,83OI,heliport,M P W Heliport,39.954498291015625,-82.52739715576172,900,,US,US-OH,Hebron,no,83OI,,83OI,,,
14616,83OK,small_airport,Sweetbriar Airport,35.25680160522461,-94.5780029296875,560,,US,US-OK,Murry Spur,no,83OK,,83OK,,,
14617,83OR,small_airport,Tamarack Springs Ranch Airport,45.50130081176758,-117.47200012207031,3445,,US,US-OR,Lostine,no,83OR,,83OR,,,
14618,83PA,heliport,Mmc Heliport,40.31119918823242,-79.61029815673828,1348,,US,US-PA,Jeannette,no,83PA,,83PA,,,
14619,83PN,heliport,Wpxi-Tv Television Hill Heliport,40.4632987976,-80.00460052490001,1182,,US,US-PA,Pittsburgh,no,83PN,,83PN,,,
14620,83Q,seaplane_base,Port of Poulsbo Marina Moorage Seaplane Base,47.734001159668,-122.64700317383,0,,US,US-WA,Poulsbo,no,83Q,PUL,83Q,http://www.portofpoulsbo.com/seaplane-base/,,
14621,83R,closed,Glen Beicker Ranch Airport,29.529399871826,-97.788299560547,465,,US,US-TX,Seguin,no,83R,,83R,,,
14622,83TA,small_airport,Rainbow Field,31.900299072265625,-96.60030364990234,365,,US,US-TX,Purdon,no,83TA,,83TA,,,
14623,83TE,small_airport,K Bar Ranch Airport,29.49690055847168,-99.493896484375,1208,,US,US-TX,Sabinal,no,83TE,,83TE,,,
14624,83TS,small_airport,Moore Ranch Airport,32.426700592041016,-98.4197006225586,1200,,US,US-TX,Gordon,no,83TS,,83TS,,,
14625,83TX,small_airport,Texas A And M Flight Test Station Airport,30.6334991455,-96.48359680179999,264,,US,US-TX,Bryan,no,83TX,,83TX,,,
14626,83V,small_airport,Upton Municipal Airport,44.09049987792969,-104.64099884033203,4290,,US,US-WY,Upton,no,83V,,83V,,,
14627,83VA,heliport,Medical Heliport,37.280399322509766,-76.72250366210938,75,,US,US-VA,Williamsburg,no,83VA,,83VA,,,
14628,83WA,small_airport,Darcy's Air Strip,46.0275993347168,-118.16799926757812,2430,,US,US-WA,Walla Walla,no,83WA,,83WA,,,
14629,83WI,small_airport,Jones Airport,44.97050094604492,-90.34619903564453,1410,,US,US-WI,Dorchester,no,83WI,,83WI,,,
14630,83XS,heliport,Ball Park Heliport,29.674699783325195,-95.61830139160156,90,,US,US-TX,Houston,no,83XS,,83XS,,,
323194,84AK,heliport,T-Time Heliport,61.587245,-149.33453,375,,US,US-AK,Wasilla,no,84AK,,84AK,,,
45240,84AL,small_airport,Blessings Landing Air Ranch,31.3031,-85.52705,400,,US,US-AL,Pinckard,no,84AL,,84AL,,,
14631,84C,small_airport,Valhalla Airport,42.762501,-88.042603,805,,US,US-WI,North Cape,no,WI72,,WI72,,,84C
14632,84CA,heliport,Beverly Center Heliport,34.07389831542969,-118.37699890136719,278,,US,US-CA,Los Angeles,no,84CA,,84CA,,,
14633,84CL,heliport,Century City Heliport,34.060798645,-118.417999268,473,,US,US-CA,Los Angeles,no,84CL,CCD,84CL,,,
14634,84CO,heliport,Rampart Heliport,39.344239,-104.841906,6480,,US,US-CO,Castle Rock,yes,84CO,,84CO,,,
14635,84FD,heliport,North Port Ems Heliport,27.046100616455078,-82.23629760742188,14,,US,US-FL,North Port,no,84FD,,84FD,,,
14636,84FL,heliport,Capeletti Heliport,25.925399780273438,-80.29979705810547,7,,US,US-FL,Hialeah,no,84FL,,84FL,,,
14637,84G,heliport,Cobo Hall Heliport,42.32590103149414,-83.0479965209961,650,,US,US-MI,Detroit,no,84G,,84G,,,
14638,84GA,heliport,Screven Ems Heliport,32.750999450683594,-81.6720962524414,250,,US,US-GA,Sylvania,no,84GA,,84GA,,,
45390,84ID,heliport,Shetler'S Heliport,42.54325,-114.5454,3848,,US,US-ID,Twin Falls,no,84ID,,84ID,,,
14639,84IL,small_airport,Rossi's Farm Airport,41.50699996948242,-88.27780151367188,580,,US,US-IL,Minooka,no,84IL,,84IL,,,
14640,84IN,heliport,Kosciusko Community Hospital Heliport,41.247798919677734,-85.82890319824219,839,,US,US-IN,Warsaw,no,84IN,,84IN,,,
14641,84IS,heliport,Passavant Area Hospital Heliport,39.74869918823242,-90.25070190429688,604,,US,US-IL,Jacksonville,no,84IS,,84IS,,,
14642,84K,seaplane_base,Meyers Chuck Seaplane Base,55.7396011353,-132.255004883,0,,US,US-AK,Meyers Chuck,no,84K,WMK,84K,,,
14643,84KY,closed,Greene County Parachute Center Airport,37.8153,-85.540002,650,,US,US-KY,Bardstown,no,,,,,,84KY
14644,84L,heliport,Norwalk Sheriff Station Heliport,33.913299560546875,-118.06999969482422,101,,US,US-CA,Norwalk,no,84L,,84L,,,
14645,84LA,small_airport,Touchstone Ridge Ultralightport,32.55289840698242,-93.59320068359375,180,,US,US-LA,Haughton,no,84LA,,84LA,,,
332216,84ME,small_airport,Cowboys Air Ranch Airport,45.551929,-67.746085,504,,US,US-ME,Brookton,no,84ME,,84ME,,,
14646,84MI,closed,Timbers Sky Camp Airport,44.469501,-83.881897,945,,US,US-MI,South Branch,no,,,,,,84MI
14647,84MN,small_airport,Nielsville Airport,47.53329849243164,-96.83090209960938,869,,US,US-MN,Nielsville,no,84MN,,84MN,,,
14648,84MO,heliport,Holiday Inn Westport Heliport,38.69390106201172,-90.44869995117188,600,,US,US-MO,St Louis,no,84MO,,84MO,,,
45512,84MT,closed,Shimmon Airport,46.280813,-114.050214,3920,,US,US-MT,Corvallis,no,,,,,,84MT
45694,84NC,small_airport,Rooster Field,35.273333,-79.248611,340,,US,US-NC,Cameron,no,84NC,,84NC,,,
14649,84ND,small_airport,Kyllo Airport,48.00080108642578,-97.75700378417969,1150,,US,US-ND,Mc Canna,no,84ND,,84ND,,,
14651,84NJ,heliport,Edison Square Heliport,40.52320098876953,-74.39179992675781,107,,US,US-NJ,Edison,no,84NJ,,84NJ,,,
45972,84NK,heliport,St. Luke's Cornwall Hospital Heliport,41.434583,-74.041111,264,,US,US-NY,Cornwall,no,84NK,,84NK,,,
14652,84NM,small_airport,Nalda Ranch Airport,34.35340118408203,-108.16200256347656,7531,,US,US-NM,Pie Town,no,84NM,,84NM,,,
325911,84NR,heliport,Dupree Willow Heliport,35.582577,-78.719495,368,,US,US-NC,Fuquay-Varina,no,84NR,,84NR,,,
14653,84NY,small_airport,Skyview Airport,42.98619842529297,-77.61250305175781,642,,US,US-NY,Rush,no,84NY,,84NY,,,
14654,84OH,small_airport,Hanshell Flying Apple Airport,39.581199645996094,-83.6510009765625,1055,,US,US-OH,Octa,no,84OH,,84OH,,,
14655,84OI,heliport,Grant Lifeflight 2 Heliport,39.125099182128906,-82.53820037841797,716,,US,US-OH,Wellston,no,84OI,,84OI,,,
14656,84OK,closed,Collier Farms Airport,35.938901,-99.053201,1740,,US,US-OK,Taloga,no,,,,,,84OK
14657,84OL,small_airport,Cotton Field,36.11040115356445,-95.7655029296875,685,,US,US-OK,Broken Arrow,no,84OL,,84OL,,,
14658,84OR,small_airport,B Bar Ranch Airport,42.24760055541992,-123.56999969482422,1400,,US,US-OR,Selma,no,84OR,,84OR,,,
14659,84PA,heliport,Ged Heliport,40.30929946899414,-75.82630157470703,440,,US,US-PA,Birdsboro,no,84PA,,84PA,,,
14660,84PN,small_airport,Draco STOLport,39.752601623535156,-76.5354995727539,625,,US,US-PA,Stewartstown,no,84PN,,84PN,,,
14661,84TA,heliport,Allied Northborough Heliport,29.957399368286133,-95.41940307617188,200,,US,US-TX,Houston,no,84TA,,84TA,,,
14662,84TE,small_airport,W4 Ranch Airport,31.988067,-97.543181,833,,US,US-TX,Morgan,no,84TE,,84TE,,,
14663,84TS,heliport,Tourist Ride Services Heliport,29.2460994720459,-94.8646011352539,18,,US,US-TX,Galveston,no,84TS,,84TS,,,
14664,84TX,small_airport,Camp Longhorn Airport,30.741300582885742,-98.37860107421875,934,,US,US-TX,Buchanan Dam,no,84TX,,84TX,,,
14665,84U,closed,Butte Aero Heliport,45.9533,-112.497002,5553,,US,US-MT,Butte,no,,,,,,84U
14666,84VA,heliport,Cia Headquarters Heliport,38.95289993286133,-77.15249633789062,255,,US,US-VA,Langley,no,84VA,,84VA,,,
14667,84WA,small_airport,D and B Airpark,46.969535,-123.386024,55,,US,US-WA,Elma,no,84WA,,84WA,,,
14668,84WI,heliport,Lutheran Hospital - La Crosse Heliport,43.792999267599996,-91.2473983765,656,,US,US-WI,La Crosse,no,84WI,,84WI,,,
323228,84WY,small_airport,Moore Ranch Airport,43.446111,-105.743055,5027,,US,US-WY,Douglas,no,84WY,,84WY,,,
14669,84XS,small_airport,Lang Ranch Airport,30.255,-99.398889,2200,,US,US-TX,Mountain Home,no,84XS,,84XS,,,
14670,84Y,small_airport,Bloomfield Municipal Airport,42.5797004699707,-97.67369842529297,1673,,US,US-NE,Bloomfield,no,84Y,,84Y,,,
45256,85AK,seaplane_base,Marion Seaplane Base,61.509167,-149.908611,150,,US,US-AK,Big Lake,no,85AK,,85AK,,,
14671,85B,seaplane_base,Shin Pond Seaplane Base,46.10419845581055,-68.56199645996094,780,,US,US-ME,Patten,no,85B,,85B,,,
14672,85CA,heliport,Redwood Coast Medical Services Heliport,38.77069854736328,-123.52999877929688,135,,US,US-CA,Gualala,no,85CA,,85CA,,,
14673,85CO,heliport,Anderson Heliport,40.11249923706055,-105.16200256347656,5160,,US,US-CO,Niwot,no,85CO,,85CO,,,
14674,85FA,small_airport,North Exuma Airport,29.094900131225586,-81.27760314941406,62,,US,US-FL,Deland,no,85FA,,85FA,,,
14675,85FD,heliport,AdventHealth Kissimmee Heliport,28.315393,-81.405979,81,,US,US-FL,Kissimmee,no,85FD,,85FD,,,Florida Hospital Kissimmee
14676,85FL,small_airport,Thomas Farms Airport,30.96929931640625,-87.05159759521484,215,,US,US-FL,Jay,no,85FL,,85FL,,,
14677,85GA,small_airport,Aiken Field,34.172298431396484,-83.73100280761719,1020,,US,US-GA,Talmo,no,85GA,,85GA,,,
14678,85IA,small_airport,Henry Airport,43.1786003112793,-92.69740295410156,1125,,US,US-IA,Floyd,no,85IA,,85IA,,,
14679,85IL,small_airport,Durbin Airport,39.637298583984375,-88.63590240478516,664,,US,US-IL,Sullivan,no,85IL,,85IL,,,
14680,85IN,small_airport,Leak Airport,40.43389892578125,-87.50499725341797,720,,US,US-IN,Tab,no,85IN,,85IN,,,
14681,85KS,small_airport,Sanders Airport,39.30099868774414,-95.2145004272461,1070,,US,US-KS,Winchester,no,85KS,,85KS,,,
14682,85KY,small_airport,Deer Run Airpark,38.470298767089844,-85.13860321044922,890,,US,US-KY,New Castle,no,85KY,,85KY,,,
14683,85LA,heliport,Transco Kaplan Heliport,29.981300354003906,-92.28230285644531,65,,US,US-LA,Kaplan,no,85LA,,85LA,,,
14684,85LL,small_airport,Wormley Airport,41.68389892578125,-88.26229858398438,680,,US,US-IL,Oswego,no,85LL,,85LL,,,
45472,85MA,heliport,Lahey Clinic Heliport,42.484764,-71.201625,241,,US,US-MA,Burlington,no,85MA,,85MA,,,
14685,85MI,small_airport,Dewind Field,42.93230056762695,-86.01380157470703,640,,US,US-MI,Zeeland,no,85MI,,85MI,,,
14686,85MN,small_airport,Christison Airport,44.158599853515625,-92.20210266113281,1175,,US,US-MN,Plainview,no,85MN,,85MN,,,
14687,85MO,closed,Willhite Airport,37.875,-92.322403,1022,,US,US-MO,Swedeborg,no,,,,,,85MO
14688,85N,small_airport,Hollands International Field,43.266700744628906,-78.7677993774414,360,,US,US-NY,Newfane,no,85N,,85N,,,
14689,85NC,small_airport,Reagans Roost Ultralightport,35.42919921875,-83.16680145263672,2080,,US,US-NC,Whittier,no,85NC,,85NC,,,
14690,85NE,small_airport,Meyers Freedom Flight Hardy Airport,40.02080154418945,-97.94200134277344,1624,,US,US-NE,Hardy,no,85NE,,85NE,,,
14691,85NJ,heliport,Webcraft Heliport,40.446800231933594,-74.4937973022461,115,,US,US-NJ,North Brunswick,no,85NJ,,85NJ,,,
14692,85NM,heliport,Playas Medical Building Heliport,31.914499282836914,-108.53399658203125,4506,,US,US-NM,Playas,no,85NM,,85NM,,,
14693,85NY,small_airport,High Acres Airport,42.578399658203125,-78.5199966430664,1540,,US,US-NY,Sardinia,no,85NY,,85NY,,,
14694,85OH,small_airport,Tounshendeaux Airport,41.413700103759766,-80.9469985961914,838,,US,US-OH,West Farmington,no,85OH,,85OH,,,
14695,85OI,heliport,Children's Hospital Heliport,41.08620071411133,-81.52760314941406,950,,US,US-OH,Akron,no,85OI,,85OI,,,
14696,85OK,heliport,Red Stevenson Property Heliport,36.4833984375,-95.00019836425781,765,,US,US-OK,Tijuana,no,85OK,,85OK,,,
14697,85OL,small_airport,Huscher Field,34.61949920654297,-98.59559631347656,1242,,US,US-OK,Cache,no,85OL,,85OL,,,
14698,85OR,small_airport,Allen's Airstrip,42.404598236083984,-121.04900360107422,4410,,US,US-OR,Bly,no,85OR,,85OR,,,
14699,85PA,small_airport,Krumenacker Airport,40.59510040283203,-78.77839660644531,2040,,US,US-PA,Carrolltown,no,85PA,,85PA,,,
14700,85PN,small_airport,Kiski Airport,40.579200744628906,-79.60530090332031,1280,,US,US-PA,Vandergrift,no,85PN,,85PN,,,
14701,85TA,closed,J-Bar Ranch Airport,33.579899,-96.812401,718,,US,US-TX,Collinsville,no,,,,,,85TA
14702,85TE,small_airport,Old Kingsbury Aerodrome,29.634199142456055,-97.81169891357422,560,,US,US-TX,Kingsbury,no,85TE,,85TE,,,
14703,85TS,heliport,Airbus Helicopter Heliport,32.702139,-97.047864,588,,US,US-TX,Grand Prairie,no,85TS,,85TS,,,American Eurocopter, Aerospatiale Helicopter Corp
14704,85TX,small_airport,Rutherford Ranch Airport,30.077699661254883,-97.9655990600586,983,,US,US-TX,Buda,no,85TX,,85TX,,,
14705,85U,small_airport,Soldier Bar US Forest Service Airport,45.104486,-114.799404,4190,,US,US-ID,Soldier Bar,no,,,85U,,,
14706,85V,small_airport,Ganado Airport,35.700941,-109.517384,6662,,US,US-AZ,Ganado,no,K85V,,85V,,,
14707,85VA,seaplane_base,Land's End Seaplane Base,37.853599548339844,-76.24669647216797,,,US,US-VA,Reedville,no,85VA,,85VA,,,
14708,85WA,small_airport,Scott Seed Farm Airport,46.5265007019043,-117.76499938964844,1866,,US,US-WA,Pomeroy,no,85WA,,85WA,,,
14709,85WI,small_airport,Cub Bear Airport,45.04439926147461,-92.29280090332031,1240,,US,US-WI,Emerald,no,85WI,,85WI,,,
14710,85XS,closed,Marine Consultants Inc Heliport,29.7061,-95.274101,50,,US,US-TX,Houston,no,,,,,,85XS
45251,86AK,seaplane_base,Hoppe'S Seaplane Base,61.551431,-149.94575,180,,US,US-AK,Big Lake,no,86AK,,86AK,,,
14711,86AR,closed,Goacher Airport,34.8293,-91.9543,235,,US,US-AR,Lonoke,no,,,,,,86AR
14712,86CA,heliport,Valley Medical Center Heliport,36.73720169067383,-119.75399780273438,307,,US,US-CA,Fresno,no,86CA,,86CA,,,
14713,86CL,small_airport,Ernst Field,33.597198486328125,-116.88300323486328,2860,,US,US-CA,Hemet,no,86CL,,86CL,,,
45311,86CN,heliport,Mercy Medical Center Merced Heliport,37.340819,-120.466636,194,,US,US-CA,Merced,no,86CN,,86CN,,,
14714,86CO,small_airport,Lazy W Airport,40.3135986328125,-105.1449966430664,5200,,US,US-CO,Berthoud,no,86CO,,86CO,,,
14716,86FD,small_airport,Country Landings Airport,29.764699935913086,-82.89640045166016,55,,US,US-FL,Bell,no,86FD,,86FD,,,
14717,86FL,heliport,Lake Shore Hospital Heliport,30.193300247192383,-82.63009643554688,190,,US,US-FL,Lake City,no,86FL,,86FL,,,
14718,86GA,small_airport,Flying G Ranch Airport,34.86790084838867,-85.06109619140625,845,,US,US-GA,Tunnel Hill,no,86GA,,86GA,,,
14719,86IL,small_airport,Sharp Airport,39.681667,-88.764444,674,,US,US-IL,Bethany,no,86IL,,86IL,,,
14720,86IN,heliport,Washington County Hospital Heliport,38.61330032348633,-86.10690307617188,776,,US,US-IN,Salem,no,86IN,,86IN,,,
14721,86IS,small_airport,Michael Pfister Airport,40.77939987182617,-89.25779724121094,805,,US,US-IL,Roanoke,no,86IS,,86IS,,,
14722,86KS,closed,Weiss Airport,38.705799,-94.824699,1031,,US,US-KS,Spring Hill,no,,,,,,86KS
14723,86KY,closed,Hornback Airport,37.621399,-85.792198,760,,US,US-KY,Hodgenville,no,,,,,,86KY
14724,86LA,small_airport,Spring Airport,30.973800659179688,-90.66570281982422,400,,US,US-LA,Kentwood,no,86LA,,86LA,,,
14725,86MI,small_airport,Downwind Acres Airport,42.152801513671875,-83.56739807128906,683,,US,US-MI,Willis,no,86MI,,86MI,,,
14726,86MN,closed,Minn D O T Heliport,44.072201,-92.505698,1024,,US,US-MN,Rochester,no,,,,,,86MN
14727,86MO,heliport,Bothwell Regional Health Center Heliport,38.69860076904297,-93.22239685058594,898,,US,US-MO,Sedalia,no,86MO,,86MO,,,
14728,86NC,small_airport,Craig Craft Airport,36.26359939575195,-76.49330139160156,14,,US,US-NC,Hertford,no,86NC,,86NC,,,
14729,86NE,small_airport,Orum Aerodrome,41.54169845581055,-96.2739028930664,1320,,US,US-NE,Blair,no,86NE,,86NE,,,
14730,86NJ,heliport,Hercules Inc. Heliport,40.4519996643,-74.3339996338,90,,US,US-NJ,Sayerville,no,86NJ,,86NJ,,,
45552,86NY,heliport,East Farm Heliport,40.913264,-73.155689,10,,US,US-NY,Head Of The Harbor,no,86NY,,86NY,,,
14731,86OH,small_airport,Westfield Airport,41.01279830932617,-81.92009735107422,1044,,US,US-OH,Westfield Center,no,86OH,,86OH,,,
14732,86OI,heliport,Belcan Heliport,39.2578010559082,-84.38829803466797,780,,US,US-OH,Blue Ash,no,86OI,,86OI,,,
14733,86OK,heliport,St Francis Hospital Vinita Heliport,36.653438,-95.156666,700,,US,US-OK,Vinita,no,86OK,,86OK,,,Craig Heliport, Craig General Hospital
14734,86OR,heliport,Amber Glen Business Center Hp Heliport,45.530399322509766,-122.88300323486328,200,,US,US-OR,Beaverton,no,86OR,,86OR,,,
14735,86PA,heliport,7D Farms Heliport,40.644500732421875,-78.30059814453125,1080,,US,US-PA,Tipton,no,86PA,,86PA,,,
14736,86PN,small_airport,Seesholtz Airport,41.044498443603516,-76.3552017211914,730,,US,US-PA,Bloomsburg,no,86PN,,86PN,,,
14737,86TA,small_airport,Slaughter Ranch Airport,30.612699508666992,-98.29750061035156,890,,US,US-TX,Marble Falls,no,86TA,,86TA,,,
14738,86TE,small_airport,Matthews Ranch Airport,32.649898529052734,-98.14730072021484,835,,US,US-TX,Santo,no,86TE,,86TE,,,
14739,86TS,small_airport,Fairway Farm Airport,31.48349952697754,-94.03350067138672,360,,US,US-TX,San Augustine,no,86TS,,86TS,,,
14740,86TX,small_airport,Flying J Airport,29.737199783325195,-98.37889862060547,1055,,US,US-TX,Bulverde,no,86TX,,86TX,,,
14741,86VA,heliport,Newport News General Hospital Heliport,36.999900817871094,-76.42469787597656,19,,US,US-VA,Newport News,no,86VA,,86VA,,,
14742,86WA,small_airport,Kapowsin Field,47.00400161743164,-122.23600006103516,720,,US,US-WA,Kapowsin,no,86WA,,86WA,,,
14743,86WI,closed,Bakers Field,42.825298,-89.870102,875,,US,US-WI,Blanchardville,no,,,,,,86WI
14744,86XS,small_airport,Gesin Ranches Airport,32.40010070800781,-100.36699676513672,2200,,US,US-TX,Sweetwater,no,86XS,,86XS,,,
14745,87AK,small_airport,Soloy Strip,61.6515007019043,-149.28799438476562,545,,US,US-AK,Wasilla,no,87AK,,87AK,,,
14746,87B,seaplane_base,Portage Lake Municipal Seaplane Base,46.76029968261719,-68.48079681396484,608,,US,US-ME,Portage Lake,no,87B,,87B,,,
14747,87CA,closed,Swanson Ranch Nr 1 Airport,36.399899,-119.617995,248,,US,US-CA,Hanford,no,,,,,,87CA
14748,87CL,heliport,City National Plaza Heliport,34.05139923095703,-118.25700378417969,980,,US,US-CA,Los Angeles,no,87CL,,87CL,,,
14749,87CN,heliport,Honda of Santa Ana Heliport,33.72710037231445,-117.83599853515625,113,,US,US-CA,Santa Ana,no,87CN,,87CN,,,
14750,87CO,small_airport,Young's Strip,39.69110107421875,-104.41600036621094,5650,,US,US-CO,Bennett,no,87CO,,87CO,,,
14751,87FD,heliport,Palm Beach Gardens Medical Center Heliport,26.829299926757812,-80.08570098876953,14,,US,US-FL,Palm Beach Gardens,no,87FD,,87FD,,,
14752,87FL,heliport,King Heliport,28.252500534057617,-82.74359893798828,8,,US,US-FL,New Port Richey,no,87FL,,87FL,,,
14753,87GA,heliport,Tanner Medical Center/Villa Rica Heliport,33.73619842529297,-85.92410278320312,1000,,US,US-GA,Villa Rica,no,87GA,,87GA,,,
14754,87IL,small_airport,Bushby RLA Restricted Landing Area,41.516700744599994,-88.2667007446,580,,US,US-IL,Minooka,no,87IL,,87IL,,,
